id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5173894,Beautiful and well located apartmen,6202856,Paula Gaudenzi,,Botafogo,-22.9571,-43.19459,Entire home/apt,450,3,4,2020-01-01,0.07,1,23,0,
5173924,Jocar Apartamentos,26760604,Joao,,Copacabana,-22.98164,-43.18989,Entire home/apt,280,4,0,,,2,89,0,
5176056,Silent and Cosy in the city,11410791,Thais,,Cachambi,-22.88684,-43.27914,Entire home/apt,321,1,2,2016-08-23,0.06,1,48,0,
5177465,Best cost/benefit in Gávea/Leblon (beach),26779651,Miriam,,Gávea,-22.97839,-43.22699,Entire home/apt,370,5,127,2019-11-18,1.56,1,323,12,
5177481,Quarto amplo em local tranquilo!,26779543,Sandra,,Santa Teresa,-22.93289,-43.19762,Private room,100,3,1,2015-02-05,0.01,1,365,0,
5177968,"Rio de Janeiro,  Barra da Tijuca, frente a praia.",26781870,Marcelo,,Barra da Tijuca,-23.00897,-43.41873,Entire home/apt,500,5,30,2016-11-20,0.38,1,118,1,
5178615,LEBLON FLAT 2 SUITES,26784802,Ivone,,Leblon,-22.98396,-43.22127,Entire home/apt,460,1,86,2020-03-01,1.12,3,0,0,
5178835,Pousada do Bispo Hostel  Cabo frio,26785257,Simone,,Guaratiba,-22.97503,-43.57977,Entire home/apt,120,3,0,,,1,365,0,
5179076,Temporada Rio Ipanema: Apto Sl 2Quartos C/Vg Gar,26787410,Joel,,Ipanema,-22.98116,-43.19932,Entire home/apt,500,6,6,2020-01-06,0.10,1,0,0,
5179329,RIO 2016  - MAGIC PLACE,26788558,Doni,,Barra da Tijuca,-23.00438,-43.3604,Private room,700,1,0,,,1,364,0,
5180933,Suite Ipanema - ( 4 pessoas ),1673501,Josy,,Santa Teresa,-22.92254,-43.18345,Private room,800,1,0,,,4,365,0,
5180969,Quarto Flamengo ( 4 pessoas ),1673501,Josy,,Santa Teresa,-22.92251,-43.18156,Shared room,600,1,1,2019-10-06,0.04,4,365,0,
5182089,Casarão colonial com linda vista..,26596592,Guilherme,,Glória,-22.92376,-43.17396,Private room,72,15,16,2017-08-10,0.21,4,107,1,
5183543,Apartamento Flamengo - Carnaval,26810936,Vasconcelos,,Flamengo,-22.92777,-43.17545,Entire home/apt,800,6,0,,,1,365,0,
5183816,Copacabana Beach apartment,26809830,Marcos,,Copacabana,-22.97927,-43.19167,Entire home/apt,736,5,1,2016-02-12,0.01,1,363,0,
5184975,Sea Side View apartment - Copacabana,14011760,Leandro,,Copacabana,-22.98463,-43.19019,Entire home/apt,500,2,32,2020-03-12,0.47,1,349,4,
5188261,Brand new studio in Ipanema with good wi-fi!,4658256,Vania & Hélio,,Copacabana,-22.98362,-43.19501,Entire home/apt,150,4,153,2019-08-20,1.94,5,0,0,
5188905,BOTAFOGO APTO CARNAVAL ZONA SUL RJ!,26818706,João Henrique,,Botafogo,-22.94905,-43.19155,Entire home/apt,550,4,0,,,1,365,0,
5189344,GÁVEA COM VARANDA E VISTA,19227971,Mila,,Gávea,-22.9743,-43.22729,Entire home/apt,600,2,0,,,2,299,0,
5190281,Sugar Loaf Suite in Casazen,26846934,Anne,,Santa Teresa,-22.92445,-43.18354,Private room,750,2,1,2019-10-07,0.04,7,365,0,
5190998,BEST VIEW IN RIO DE JANEIRO BEDROOM,8816942,Fernando,,Leblon,-22.98565,-43.23098,Private room,350,2,0,,,2,363,0,
5194016,Ap  Tipo Casa - até 6 pessoas,1673501,Josy,,Santa Teresa,-22.92107,-43.1828,Entire home/apt,1050,1,0,,,4,365,0,
5194668,Gávea BNB - Suíte Roxa,4504358,Raul,,Gávea,-22.9751,-43.2292,Private room,282,2,3,2015-12-20,0.04,3,259,0,
5194731,Gávea BNB - Suíte Azul com Varanda,4504358,Raul,,Gávea,-22.97444,-43.22849,Private room,282,2,3,2020-10-31,0.04,3,232,1,
5195599,Reveillon  e Carnaval 2022  CONFIRMADOS - RJ/Urca,14743853,Carlos,,Botafogo,-22.95553,-43.17272,Shared room,75,4,4,2016-08-23,0.07,6,365,1,
5199704,Carnaval com aconchego,26898524,Cristiane,,Santa Teresa,-22.91757,-43.18577,Private room,220,1,2,2020-02-25,0.09,1,365,0,
5201018,Leblon 1 bedroom apartment Bartolomeu Mitre Street,11389355,Leticia,,Leblon,-22.97921,-43.22301,Entire home/apt,220,7,1,2015-02-19,0.01,3,0,0,
5202130,Ipanema Beach - Arpoador. Excellent location,7692877,Georgeana & Paulino,,Ipanema,-22.98512,-43.1957,Entire home/apt,214,5,72,2020-02-20,0.94,6,58,3,
5202546,Ipanema -   apto. aconchegante,26912330,Vera Lucia Gago,,Ipanema,-22.98371,-43.1964,Entire home/apt,300,7,14,2020-03-27,0.24,3,0,0,
5203954,Casarão colonial com linda vista.,26596592,Guilherme,,Glória,-22.92409,-43.17379,Private room,72,30,13,2017-08-07,0.20,4,140,0,
5204795,Private Room Gloria Subway ar cond,3069915,Mara,,Glória,-22.92177,-43.17799,Private room,100,10,0,,,1,362,0,
5205127,TRANQUILIDADE E CONFORTO,26907475,Angela,,Santa Teresa,-22.91458,-43.19083,Entire home/apt,1250,4,0,,,1,365,0,
5211203,Sol House - Subway and Flamengo,26958570,Ana,,Laranjeiras,-22.93555,-43.17989,Entire home/apt,292,4,5,2016-06-04,0.09,1,363,0,
5211927,Flat no Leblon especial,8593997,Fabio,,Leblon,-22.98408,-43.22603,Entire home/apt,339,5,1,2020-11-12,0.09,2,326,1,
5212620,Mar da Babilônia Hostel,24415930,Cristina,,Leme,-22.96016,-43.17028,Shared room,55,1,0,,,5,365,0,
5212678,Sea of Babylon Hostel,24415930,Cristina,,Leme,-22.96082,-43.17035,Shared room,55,1,2,2016-01-06,0.06,5,365,0,
5213429,3BR Farme de Amoedo.  Carnival and New Year!,26215552,Jaqueline,,Ipanema,-22.98435,-43.19963,Entire home/apt,1306,5,1,2017-03-01,0.02,1,365,0,
5217005,Charmoso espaço em copacabana.,26518872,Rosana,,Copacabana,-22.96869,-43.18539,Entire home/apt,150,1,3,2017-02-28,0.05,1,359,0,
5218801,Copacabana melhor local 3qtos 3banh estac. incluso,26988167,Sérgio,,Copacabana,-22.9675,-43.18576,Entire home/apt,441,4,50,2018-04-02,0.63,3,301,2,
5218960,Rio's Spot Apartment Copacabana,26922963,Marjorie,,Copacabana,-22.96642,-43.18115,Entire home/apt,150,10,0,,,1,351,0,
5219430,Quarto com Varanda,1796794,Yara,,São Cristóvão,-22.90069,-43.22408,Private room,90,7,2,2020-01-15,0.03,4,90,0,
5220277,Apt Praia da Barra. Next to Windsor,27009538,Marcus,,Barra da Tijuca,-23.01269,-43.32044,Entire home/apt,466,3,31,2018-08-18,0.45,1,161,3,
5220801,Condo Santa 1016,9270905,Carlos,,Copacabana,-22.97186,-43.18894,Entire home/apt,281,1,1,2016-08-10,0.02,24,361,0,
5230400,Vem para Botafogo!,11647707,Rose,,Botafogo,-22.94591,-43.18074,Entire home/apt,235,25,4,2015-06-30,0.05,3,60,0,
5235449,Apartamento aconchegante em Copa,21746256,Walda,,Copacabana,-22.97336,-43.19183,Entire home/apt,400,2,40,2019-07-11,0.50,1,275,4,
5235579,Quarto DBL em Casa na Reserva Marapendi,16041317,Atila,,Barra da Tijuca,-23.01173,-43.44109,Private room,250,1,0,,,1,174,0,
5236395,A cool corner in Leblon,27099250,Carlos Otávio,,Leblon,-22.98048,-43.22611,Entire home/apt,400,5,33,2021-04-25,0.45,1,328,3,
5236901,Um espaço só pra você,11538592,Aretuza,,Vila Isabel,-22.91717,-43.25736,Private room,110,3,1,2015-04-21,0.01,1,364,0,
5240882,PRAIA DO PEPÊ  - A MELHOR PRAIA DO RIO DE JANEIRO,27123201,Marly,,Barra da Tijuca,-23.01457,-43.30315,Entire home/apt,362,3,80,2021-09-02,1.26,2,301,24,
5249877,Ipanema 2 pièces très calmes.,27170508,Helena / Eric,,Ipanema,-22.98674,-43.19381,Entire home/apt,294,3,5,2020-02-27,0.07,1,354,0,
5249976,Super aconchegante.,27168615,Het,,Humaitá,-22.95779,-43.19708,Entire home/apt,125,30,0,,,1,225,0,
5250081,Nice Studio - Lapa/Santa Teresa,27171288,Guilherme,,Santa Teresa,-22.9166,-43.18962,Entire home/apt,110,90,0,,,1,0,0,
5251487,Flat incrível suite area cultural Rio,4143732,Ricardo,,Glória,-22.91397,-43.17415,Entire home/apt,153,3,27,2016-01-09,0.33,3,11,2,
5251510,Quarto confortável e bem localizado,24045698,Gabrielle,,Catete,-22.92913,-43.18112,Private room,200,1,11,2018-07-08,0.17,1,364,0,
5254831,Copacabana 5☆ Rom♡ntic & Chic!,26795637,Nando & Deia,,Copacabana,-22.96324,-43.17566,Entire home/apt,169,2,35,2018-02-11,0.46,1,21,0,
5255723,Three-Bedroom Apartment S102,10796926,Frederico & Marcela,,Santa Teresa,-22.91878,-43.18279,Entire home/apt,229,1,61,2020-02-27,0.95,15,331,14,
5261114,2 quadras da praia de Copacabana - Apt de 2quartos,27217347,Ronaldo,,Copacabana,-22.9719,-43.18753,Entire home/apt,210,5,1,2020-02-29,0.05,1,51,0,
5268389,apto  Ipanema entre o mar e a Lagoa,26909189,Isabeth Gonçalves,,Ipanema,-22.98101,-43.20094,Entire home/apt,1200,1,13,2016-08-21,0.18,1,353,1,
5271164,Bucolic view of the trees.,15539389,Cristina,,Leblon,-22.98442,-43.22854,Private room,250,1,10,2020-01-02,0.14,2,177,0,
5272425,Aconchegante flat suite área cultural Rio,4143732,Ricardo,,Centro,-22.91233,-43.17382,Entire home/apt,168,3,4,2020-01-09,0.11,3,0,0,
5275359,Amplo quarto privado área nobre beira mar,27308403,Jocilene,,Copacabana,-22.97392,-43.18882,Private room,138,1,65,2019-09-08,0.81,2,365,3,
5276601,4 Bedroom Luxury Penthouse #450,224192,David,,Copacabana,-22.98519,-43.192,Entire home/apt,2526,4,0,,,34,142,0,
5276709,Apartamento Flat em Copacabana,27315073,Thelio,,Copacabana,-22.97389,-43.19365,Entire home/apt,160,2,49,2021-08-11,0.78,1,289,8,
5280679,2 bedrooms apartment near Olimpics,27337591,Ricardo,,Jacarepaguá,-22.96913,-43.39875,Entire home/apt,1200,6,0,,,1,83,0,
5283854,Private master suite in the heart of Rio,27354939,Ana,,Flamengo,-22.9359,-43.17665,Entire home/apt,143,2,55,2020-01-12,0.78,1,312,1,
5285438,Copacabana/Ipanema 100m from the beach,27365057,Carolina,,Copacabana,-22.98624,-43.1891,Entire home/apt,204,3,55,2019-12-24,0.68,1,312,26,
5290990,Leblon: 2 quadras da praia!,27400159,Licia,,Leblon,-22.98601,-43.21741,Entire home/apt,280,7,11,2016-11-21,0.14,1,178,2,
5295540,"Charme e Comodidade, excelente lugar na Zona Sul.",12765123,Escalada.Rio,,Humaitá,-22.95971,-43.20182,Private room,237,2,7,2020-02-25,0.10,1,88,0,
5296743,Barra da Tijuca - 2 suites.,27363750,Lúcio,,Barra da Tijuca,-23.00601,-43.34825,Entire home/apt,370,3,6,2015-03-01,0.09,1,0,0,
5299138,Quiet room in a colonial house.,10548523,Antonio,,Santa Teresa,-22.9163,-43.18181,Private room,85,2,101,2019-01-26,1.25,3,79,3,
5304226,AP 2QT BL1 TEMPORADA MOBILIADO PROX. RIO CENTRO,2487942,Aline,,Jacarepaguá,-22.97354,-43.40902,Entire home/apt,90,2,2,2020-08-30,0.08,2,297,0,
5304365,Flat in Copacabana,27473247,Bernardo,,Copacabana,-22.96351,-43.18032,Entire home/apt,96,3,71,2021-01-29,0.87,1,351,4,
5305606,Nossa Senhora 404,4856826,Douglas,,Copacabana,-22.966,-43.17991,Entire home/apt,265,1,0,,,3,314,0,
5306535,Villa di fronte al parco di Tijuca,4688820,Mauro,,São Conrado,-22.99493,-43.27004,Private room,450,1,0,,,3,365,0,
5306550,Charming room,4688820,Mauro,,São Conrado,-22.9952,-43.2686,Private room,300,2,3,2020-01-06,0.09,3,363,0,
5306573,Villa Urani,27484946,Mauro,,São Conrado,-22.99619,-43.2693,Private room,450,3,0,,,1,363,0,
5307702,Apto Sta. Tereza,27491986,João,,Laranjeiras,-22.93413,-43.19718,Entire home/apt,450,2,0,,,1,364,0,
5308217,COPACABANA Férias janeiro!!!!!,27495215,Ana,,Copacabana,-22.96169,-43.17589,Entire home/apt,220,5,3,2017-12-26,0.15,1,354,0,
5319249,Copacabana's apartment #29,1267196,Eduardo,,Copacabana,-22.97746,-43.19274,Entire home/apt,750,1,0,,,8,357,0,
5325370,Rent for season studio at downtown,27221661,Rafael,,Santa Teresa,-22.91599,-43.19007,Entire home/apt,154,2,6,2016-08-16,0.08,1,365,0,
5329154,Hippie Chic studio Botafogo,153721,Shushma & Nityam,,Botafogo,-22.94875,-43.18098,Entire home/apt,115,90,145,2020-10-18,1.85,17,0,29,
5342745,"Quarto Rio De Janeiro St Teresa,Lg Guimarães -SLT2",13180189,Cristina,,Santa Teresa,-22.91702,-43.18695,Private room,69,7,8,2020-02-27,0.11,3,349,0,
5343056,Apartamento de 3 quartos a 150 metros da praia,19843000,Fernando,,Copacabana,-22.96577,-43.17674,Entire home/apt,134,3,0,,,1,45,0,
5346785,Apartamento compacto,27709253,Eliane,,Vargem Pequena,-22.98619,-43.46104,Private room,220,1,1,2017-09-17,0.02,8,362,0,
5350028,Hotel Style suite (Yellow Suite),5448466,Dan,,Copacabana,-22.97699,-43.1899,Private room,110,1,212,2019-07-20,2.62,7,62,21,
5353986,Alma Milonguera Homestay Apartament,27601169,Adriano,,Tijuca,-22.93108,-43.24053,Private room,329,1,1,2015-08-01,0.01,1,365,0,
5360155,Luxury Apartment in Copacabana,12666420,Roberto,,Copacabana,-22.97392,-43.18894,Entire home/apt,420,3,48,2021-09-25,0.79,4,218,5,
5375087,Furnished apartment with balcony.,27864652,Rogério,,Botafogo,-22.94928,-43.18623,Entire home/apt,120,3,155,2019-03-11,1.91,1,0,0,
5375457,Sua casa na Barra Olímpica!,27867131,Adriana E Eduardo,,Camorim,-22.97895,-43.41444,Entire home/apt,200,2,52,2016-09-19,0.65,1,221,6,
5401544,1 - FLAT WITH SUGAR LOAF VIEW 204 / 304,10796926,Frederico & Marcela,,Santa Teresa,-22.91677,-43.18255,Entire home/apt,171,1,99,2021-08-18,1.44,15,327,21,
5402875,The most beautiful view of Rio de Janeiro!,3447596,Patricia,,Santa Teresa,-22.93561,-43.19991,Entire home/apt,710,1,278,2021-10-02,3.93,1,204,50,
5409703,Casa no Alto da Boa Vista,8669485,Adriano,,Itanhangá,-22.98167,-43.3009,Entire home/apt,2900,1,0,,,3,360,0,
5411026,3 Suites on Copacabana Beach Front,6604307,Marcelo,,Copacabana,-22.98601,-43.19049,Entire home/apt,1429,4,34,2020-10-09,0.47,1,118,0,
5411959,Small cozy apartment.,27709253,Eliane,,Camorim,-22.97044,-43.42703,Private room,190,1,7,2019-04-12,0.11,8,359,0,
5420556,Amazing apartment in front of the Olympic Park,28085310,Patricia,,Barra da Tijuca,-22.97381,-43.39246,Entire home/apt,2611,1,0,,,1,365,0,
5428621,Big Apartment Copa & Ipanema Beach,28159533,Fernando,,Copacabana,-22.98271,-43.19283,Entire home/apt,350,2,41,2021-03-16,0.65,1,313,14,
5429243,Suite Copacabana e Ipanema,13680324,Lucila,,Copacabana,-22.9849,-43.19074,Private room,250,4,51,2016-08-09,0.63,2,13,0,
5429684,Family room,1796794,Yara,,São Cristóvão,-22.90079,-43.22393,Private room,114,1,8,2018-01-13,0.10,4,337,0,
5430206,Collective room individual price,1796794,Yara,,São Cristóvão,-22.90246,-43.22566,Shared room,200,1,8,2017-12-10,0.14,4,335,0,
5432806,Quarto confortável em Botafogo.,21419819,Elia,,Botafogo,-22.94605,-43.18937,Private room,169,5,2,2020-02-26,0.09,1,267,0,
5434466,"Beautiful House, Unique Villa",28192127,Tarso,,Santa Teresa,-22.93292,-43.19695,Entire home/apt,250,7,1,2016-05-26,0.02,1,0,0,
5439975,Apto Luxo entre Ipanema e Arpoador,28217959,Ana,,Copacabana,-22.98414,-43.19164,Entire home/apt,1290,3,10,2020-01-03,0.13,1,346,0,
5443438,Close to everything!,11896028,Rosy,,Ipanema,-22.98394,-43.21479,Private room,1117,1,13,2016-01-07,0.19,1,364,0,
5446095,Apartamento Barra da Tijuca.,28248201,Alessandra,,Barra da Tijuca,-23.00244,-43.32633,Entire home/apt,470,3,3,2020-02-26,0.12,1,0,0,
5455725,Gorgeous Apartment at Copacabana,13299199,André,,Copacabana,-22.96395,-43.17834,Entire home/apt,150,4,55,2021-02-10,0.71,5,297,5,
5457281,"Rio, Urca, Pao de Acucar",1121416,Andre,,Urca,-22.95199,-43.16838,Entire home/apt,595,7,0,,,2,365,0,
5465697,Studio Copacabana,15100200,Claudia,,Copacabana,-22.9841,-43.19222,Entire home/apt,250,2,0,,,1,352,0,
5467221,Comfortable apartment | Catete,25764370,Diego,,Catete,-22.92524,-43.18009,Entire home/apt,464,2,0,,,1,180,0,
5467331,INCRÍVEL APT NA BARRA DA TIJUCA!,3620458,Sheyla E Tania,,Barra da Tijuca,-22.9967,-43.37751,Entire home/apt,200,1,54,2019-10-07,0.67,3,37,15,
5469946,Copacabana - Amplo Conjugado - Vista Praia/ Mar,27377433,Celso,,Copacabana,-22.96531,-43.17532,Entire home/apt,191,6,2,2020-02-27,0.08,6,283,0,
5480544,Room in Copacabana 1 block to beach,28420869,Felipe E Cleber,,Copacabana,-22.98304,-43.19009,Private room,1000,4,30,2020-01-25,0.37,2,6,0,
5486614,Ap em Ipanema,25890232,Sandra,,Ipanema,-22.98215,-43.19897,Entire home/apt,500,1,11,2019-01-03,0.19,1,356,0,
5494517,Apartment close to Copacabana beach,28492577,Carlos,,Copacabana,-22.97544,-43.1898,Entire home/apt,119,2,15,2015-04-26,0.19,1,195,0,
5503931,Quiet place in the heart of Ipanema,836828,Silvia,,Ipanema,-22.9802,-43.19979,Entire home/apt,262,3,160,2021-07-30,2.16,1,274,24,
5505050,High luxury apt spectacular view!,28552712,Sylvia,,Botafogo,-22.93997,-43.17916,Entire home/apt,2782,30,0,,,1,363,0,
5509062,Praia Copacabana   Conforto Carioca,28573625,Jô,,Copacabana,-22.97272,-43.19193,Entire home/apt,914,2,18,2017-01-12,0.25,2,308,0,
5511528,Sophia's house,28587491,"Laure, Raphael Et Sophia",,Santa Teresa,-22.92503,-43.18838,Private room,209,2,17,2016-07-04,0.24,1,268,0,
5512191,Quarto Rio De Janeiro St Teresa. Lg Guimaraes SLT1,13180189,Cristina,,Santa Teresa,-22.91681,-43.18923,Private room,53,7,18,2020-02-21,0.26,3,320,0,
5519794,MELHOR LOCALIZAÇÃO! Ao lado de todas as praias!,28579826,Bernardo,,Copacabana,-22.98569,-43.19117,Entire home/apt,243,3,72,2018-06-19,0.90,1,41,34,
5522807,Suite - Loft Jardim Guanabara,6956808,Andre,,Jardim Guanabara,-22.80842,-43.20432,Shared room,130,1,4,2020-02-25,0.05,1,365,0,
5522918,Spacious 3 bdrm Flamengo penthouse,13109525,Peter,,Flamengo,-22.93889,-43.17784,Entire home/apt,2133,3,2,2016-08-21,0.10,1,358,0,
5524860,Espaçoso aconchegante bem localizad,28525318,Cassius,,Tijuca,-22.92931,-43.23435,Entire home/apt,1000,4,0,,,1,363,0,
5529385,4 BDR - *LUXURY PENTHOUSE* 5- Stars!*****,10350855,David,,Copacabana,-22.96844,-43.18551,Entire home/apt,1796,2,16,2021-08-24,0.64,3,294,6,
5529860,"3 BDR - LUXURY, DUPLEX PENTHOUSE, Great Location!",10350855,David,,Copacabana,-22.96844,-43.18551,Entire home/apt,1521,2,13,2021-07-03,0.25,3,288,3,
5535523,Apartamento Próximo a praia,28704075,Carmen,,Copacabana,-22.9683,-43.18438,Entire home/apt,186,1,0,,,3,205,0,
5536594,Copacabana Beautiful  1/1,26021340,Luciano,,Copacabana,-22.96448,-43.17895,Entire home/apt,100,4,33,2019-08-26,1.16,1,334,11,
5547350,Copacabana's panoramic view!,28761652,Fulvia,,Copacabana,-22.97785,-43.18884,Entire home/apt,300,4,30,2019-07-27,0.43,2,230,0,
5554524,Apartamento em copacabana,28704075,Carmen,,Copacabana,-22.97285,-43.18957,Entire home/apt,170,1,0,,,3,176,0,
5554583,Apto entre Lapa e Santa Tereza,28338055,Fernando,,Centro,-22.91674,-43.18806,Entire home/apt,100,3,1,2018-02-15,0.02,2,117,0,
5579581,Cozy house with swimming pool,9235956,Lucia,,Itanhangá,-22.98276,-43.30511,Entire home/apt,850,4,7,2016-02-17,0.09,6,356,0,
5581516,Casa linda próximo ao Maracanã,28938561,Ney,,Grajaú,-22.92029,-43.26351,Entire home/apt,1200,1,0,,,1,365,0,
5585027,MODERNO E CHARMOSO em  IPANEMA2 perto da praia,25067261,Emma,,Ipanema,-22.9832,-43.21042,Entire home/apt,229,10,14,2019-01-14,0.18,12,36,1,
5589055,Suíte para Rock In Rio (1 pessoa),28977654,Luiz Gustavo Burgos,,Barra da Tijuca,-23.00872,-43.43897,Private room,130,5,0,,,1,363,0,
5611566,Excellent cost-benefit in Copacabana,12864745,Ferrones,,Copacabana,-22.9715,-43.18433,Entire home/apt,427,4,23,2020-02-18,0.33,2,161,6,
5614994,Suite at Tiffanys Residence Service,11324131,Rafael,,Ipanema,-22.98436,-43.20046,Private room,561,1,1,2015-09-01,0.01,5,365,0,
5616158,3-best ipanema luxury 3 king bedroom up 9 guest,13635061,Adriana,,Ipanema,-22.98599,-43.19451,Entire home/apt,822,1,40,2019-11-19,0.52,11,347,10,
5625558,Beautiful Place Ipanema 3,8156211,Giovanna,,Ipanema,-22.9857,-43.19365,Entire home/apt,3000,5,15,2016-08-24,0.24,9,310,0,
5626411,Quarto no Leblon! O  mais chique ZS,29149875,Maria Alice,,Leblon,-22.98529,-43.21859,Private room,185,3,1,2019-03-07,0.03,2,364,0,
5627071,Quarto ZS o melhor ponto do Leblon!,29149875,Maria Alice,,Leblon,-22.98289,-43.21744,Private room,175,3,5,2021-09-19,0.11,2,363,1,
5636682,Excellent large Suite Ipanema-Copa,4553490,Jessica,,Copacabana,-22.98116,-43.19299,Private room,115,3,2,2018-11-09,0.03,1,65,0,
5636862,Feel At Home,8516694,Maria Manuel,,Ipanema,-22.98457,-43.19556,Private room,192,2,12,2016-08-22,0.17,1,361,1,
5639230,Private Studio in central location,521240,Daniel,,Botafogo,-22.93996,-43.18273,Entire home/apt,200,1,1,2018-12-08,0.03,2,365,0,
5640037,Férias no Resort,28021596,Teka,,Barra da Tijuca,-22.99649,-43.41349,Entire home/apt,458,4,0,,,1,365,0,
5652858,Lamartine's Beach Place - #211,224192,David,,Copacabana,-22.98103,-43.19198,Entire home/apt,320,3,6,2019-06-26,0.11,34,179,0,
5681819,Cool and Cozy Apartment Copacabana,1998370,Jean,,Copacabana,-22.96647,-43.18386,Entire home/apt,221,1,4,2017-10-15,0.06,3,207,1,
5683314,Quarto single no Recreio,29464691,Emma,,Recreio dos Bandeirantes,-23.02102,-43.47175,Private room,150,2,0,,,2,178,0,
5683528,Great room Copacabana/Ipanema,29467122,Marcia Peres,,Copacabana,-22.9861,-43.18747,Private room,250,2,16,2018-02-17,0.21,2,75,0,
5684986,Apart-Hotel de Categoria 4 estrelas,29475411,Bruno & Ricardo,,Barra da Tijuca,-23.00527,-43.34176,Entire home/apt,286,1,133,2017-02-10,1.66,24,294,11,
5685036,3 Bedroom Apartment in Ipanema #135,1267196,Eduardo,,Ipanema,-22.98558,-43.20047,Entire home/apt,820,1,0,,,8,349,0,
5685723,Casa no Alto da Boa Vista,29480710,Fernanda,,Alto da Boa Vista,-22.9738,-43.25401,Entire home/apt,1086,2,0,,,1,363,0,
5696109,Apartamento de design com vista 360 do RIO,26794145,Karina,,Leblon,-22.98428,-43.23321,Entire home/apt,4500,2,7,2020-12-31,0.10,1,365,5,
5702638,Santa Teresa Style Suite,23218244,Anna,,Santa Teresa,-22.92369,-43.18789,Private room,200,1,19,2019-09-02,0.24,11,166,0,
5702647,Santa Teresa Industrial Chic House,23218244,Anna,,Santa Teresa,-22.92251,-43.18886,Entire home/apt,574,1,17,2016-01-10,0.22,11,344,7,
5703125,Charming Ipanema,5760258,Marta,,Ipanema,-22.9814,-43.2053,Entire home/apt,1000,15,1,2016-01-07,0.01,1,365,0,
5704321,APARTAMENTO 2 QUARTOS COPACABANA,29573954,Fernando,,Copacabana,-22.96686,-43.1821,Entire home/apt,320,4,4,2021-01-03,0.12,1,210,1,
5707961,BarraBella Vista Mar Lateral/Flat de 1 Quarto 60m2,29593595,Sweet Homes Rio,,Barra da Tijuca,-23.00984,-43.34469,Entire home/apt,266,3,8,2015-06-11,0.10,4,235,2,
5719119,Rent Apartament Olympic Games RJ,29652635,Piero,,Maracanã,-22.91508,-43.22813,Entire home/apt,5286,10,0,,,1,365,0,
5724218,Perfect house 3 blocks from Stadium,18601174,Gustavo,,Todos os Santos,-22.89238,-43.28581,Entire home/apt,1200,10,0,,,1,358,0,
5739508,Rio Duplex Penthouse w/pool Leblon,29768233,Benjamin,,Leblon,-22.98738,-43.23321,Entire home/apt,1113,4,16,2021-02-11,0.23,1,334,1,
